	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132
K562_act_chr19	0.00271896599225	-0.00564867082488	-0.0111337143395	-0.00346448062694	0.0083276432266	0.00985775242671	-0.00559247944095	-0.00131093275326	-0.00931525187841	-0.0117147884442	-0.00499407369284	-0.0014120731401	-0.000396577040587	-0.00201604253289	-0.00669504884228	-0.0042153564028	0.000440649130599	0.00387077595992	-0.00646141372118	0.00709890331741	-0.00383727851273	-0.00781390593298	-0.00204864520006	0.00816458746582	-0.0046499846972	-0.00374792395157	-0.00249988564032	-0.000492364655643	0.00232241021741	3.66829812397e-05	0.00501246754702	0.00112733734253	-0.0042883261982	0.00628171830976	-0.00460094230279	-0.00782261963017	0.0011938638157	0.00330395739707	0.00552362576616	-0.00230790287193	-0.00246639898039	0.00615433287986	-0.000171134312701	-0.0130583587417	0.00113691056622	-0.010840819552	-0.00748066168082	0.00406436326414	-0.00115537579325	0.00477590784256	-0.00189860816755	0.00270068155812	-0.00191068431425	-0.00223079388983	-0.00125621846413	0.00407606561346	0.00132818583269	-0.00845897438049	-0.00455878022645	-0.00106717303864	-0.00249641979193	0.00473736075936	0.00726165378109	0.00417347293795	0.00774484386001	0.0072084976334	0.00661548821463	0.00561896719292	0.00745896729785	0.00393481583268	0.0032121103542	0.00330091908339	-0.00269548621124	0.00580060790539	0.00264677345759	0.00390611781485	0.00175681027771	0.0097185728288	0.00820273957188	-0.0149379178665	-0.0157443981212	-0.00848467494168	0.00110298563608	-0.00334571966232	-0.0117177620508	-0.00581161798103	0.000660840754917	-0.000427914059566	0.000329737933776	0.00700406494262	-0.00695827142793	0.00455280914259	-0.00434865629174	-0.000953189437021	-0.00640585794489	-0.00775636193543	0.00380304762291	-0.0025948800151	-0.0177557246568	-0.00731711759364	-0.00423543901469	-0.00812186418309	-0.00065846414644	-0.00802719220998	0.0101282147062	-0.0157496418492	-0.00664649391229	-0.000759099283583	0.00516268294801	0.00182866686216	0.00655498661161	-0.00650174968924	-0.00454787627517	-0.00303911684197	0.000886533835249	-0.00869340564429	-0.0103272753122	-0.00884943821301	-0.000142886290131	-0.00214025943475	0.00256866158621	0.00312716664871	-0.0144313183008	-0.012195353342	2.14016562911e-05	0.00304688315767	-0.0106112424914	-0.0110332117735	-0.00161450849159	-0.00111515487127	-0.00318984677821	-0.00412219247671	-0.000822869872457
K562_act_chr2	0.000424578762397	-0.00488671006361	-0.0145157003647	-0.00386938570735	0.00850207134619	0.0117217350222	-0.00287923783395	0.000695524810308	-0.00591391609822	-0.00859194085008	-0.00505802704196	0.000285994230996	-0.00179697275053	-0.00301376748606	-0.00487803825385	-0.00638163588451	-0.000936261642164	0.0048770726558	-0.00200943060503	0.00697905377918	-0.00775663292368	-0.00528873278725	-0.00179985210698	0.00466649535334	-0.00638161882221	-0.00166751246517	0.00172039736087	-0.000276272591004	0.000303652071163	-0.000378139348092	0.00583359427337	0.00561133127937	-0.00541818379086	0.00610620414517	-0.00641974128921	-0.0054179685657	0.00158920181321	0.00646715391025	0.00270050684056	-0.00174054670965	-0.0050377359034	0.00744327028717	-0.00182723175213	-0.0163664247741	-0.00152712789262	-0.00850470393845	-0.00796170410568	0.0035007134373	0.000100390323147	0.00217359313542	-0.00319635728262	0.00627518799973	-0.00301872845456	0.00136618203442	-0.000216009117686	0.0025731882918	-3.49438346396e-05	-0.0103808842059	-0.000570173469871	-0.00162662854907	-0.00306276132591	0.0040720737092	0.00489235231027	0.00628861110146	0.00829808899217	0.00805827122934	0.00868547657759	0.00517257673037	0.00889883863879	0.00625799708203	0.00304463805957	0.00391652449951	-0.00456775096298	0.00578126588854	0.0045062967992	0.0041880542069	-0.00229436463504	0.00960114100071	0.00810758183905	-0.0136332227381	-0.0142623159437	-0.00482195825934	-0.00175120354953	-0.00229780509611	-0.00895221299406	-0.00570814957664	0.00145236475547	-0.00180964189199	-0.00207757903385	0.00515690390556	-0.00777157323071	0.00368751285126	-0.00304529190642	0.00262655037781	-0.00490933237299	-0.00922371531826	0.00116778569312	-0.00244703532166	-0.0165631259857	-0.00616653384833	-0.00380095827833	-0.00598520272473	0.00253646033285	-0.012002332133	0.0051912896642	-0.0138793074195	-0.00458761267136	-0.00304703938067	0.00543827745576	-0.000635934832039	0.00622253005337	-0.00347008803262	-0.00255989027429	-0.00308319819787	-0.000846995923186	-0.00611750455419	-0.00852439814868	-0.00527804737535	-0.00190150155104	-0.00422557488606	0.00174542585658	0.00418912656905	-0.0140736005926	-0.0110617195737	-0.00386213307112	0.00107229192723	-0.0107123825497	-0.00921480404505	-0.00467999256261	-0.000406027125171	-0.0042863061201	-0.0018700099874	-0.00340525157298
K562_act_chr20	0.00404207356372	-0.00285231526486	-0.0111972859761	-0.00159851228909	0.00790420271636	0.0112941897328	-0.0021868252986	0.000704352152174	-0.00732978769416	-0.00718697284437	-0.00525634360421	-0.000962206981847	-0.000471088469122	-0.00203575723586	-0.00506339323295	-0.0026302839803	0.00231647037263	0.00317470896778	-0.00400422428415	0.00533347921082	-0.00828531069987	-0.0078251639506	-0.00113996204487	0.00473161163818	-0.00643922288619	-0.00277813276512	-0.00114158298522	0.000330329917534	0.0017540239014	-0.000678757269683	0.00454899860538	0.00254895030978	-0.00505634136245	0.00559336462125	-0.00563211787694	-0.00717655708529	0.000882867242962	0.00731633026201	0.00605767225299	-0.00326716185815	-0.00317906978944	0.00377455144995	-0.00226872172591	-0.0146661706924	-0.000452388147828	-0.00796328501696	-0.00667852045806	0.00187339096053	-0.00284204543621	0.00388141750668	-0.0057246253704	0.00398324485237	-0.00397602185266	-0.00105910218315	-0.00112941862315	0.0025598770634	-0.00339425470065	-0.00978748520752	-0.00256967907355	-0.000726676103929	-0.00384964155719	0.00506187195245	0.00710679950875	0.00443752940406	0.00801316091606	0.00687852078377	0.00805642465317	0.00453292562427	0.0119571025247	0.00160235366981	0.00448680449158	0.00302592564889	-0.00532409755554	0.00359094800629	0.00156829452577	0.00401482044802	-0.000280919612862	0.00951301910018	0.00775663950323	-0.0147357080741	-0.0147865353352	-0.00722176617001	0.00067903008568	-0.0037151573595	-0.0117026685929	-0.00537046768819	0.00115291735901	-0.000147074560234	-0.000275111825331	0.00607158569207	-0.00801655938455	0.0026135468813	-0.00487037565143	-0.000909116551211	-0.00794571950412	-0.0087774612175	0.00325518175988	-0.000260141012013	-0.0168200171771	-0.00743389636872	-0.00375849228796	-0.00283140907733	0.00168887394104	-0.00758416622813	0.00948786175657	-0.0153128356306	-0.00681978208117	-0.00142836369471	0.00652279887955	-0.000365142752775	0.00619696764726	-0.00528436525523	-0.0031970007294	-0.00422734449217	-2.87076240764e-05	-0.00767257261677	-0.0103151159891	-0.00749129545473	-0.00124022609252	-0.00136815007269	0.00304070578649	0.0049123197036	-0.0128646743246	-0.0111216630636	-0.00312580598992	0.00256244293875	-0.0101345468442	-0.00908479229025	-0.00299079042172	-0.00123456358872	-0.00590263761818	-0.00163746392071	-0.00119744117162
K562_act_chr21	0.00143823868375	-0.00377123037234	-0.0117351436352	-0.00124685320873	0.00882986792762	0.0119285083781	-0.00345545082347	0.000830577905849	-0.00714475736331	-0.00933650310194	-0.00518189301483	-7.16409936017e-05	-0.000779205313949	-0.00129058617217	-0.00568672968133	-0.00482612064478	0.00171028438583	0.00282427130801	-0.00299656415224	0.00715138851448	-0.00811461932472	-0.00796685936911	-0.00164678292157	0.00530274954024	-0.00489825438315	-0.00279412100568	0.000917494536742	0.000173436806904	-7.33935567182e-06	7.56233631035e-06	0.00457438594122	0.00327924906748	-0.00546469031795	0.0056771306215	-0.00494436766459	-0.00691787437852	0.00290237832308	0.00635970811811	0.00541006332383	-0.00346028894221	-0.00238601788406	0.00502638980126	-0.00198067191935	-0.0151583209156	-0.000706547484144	-0.00876043690175	-0.00656853958905	0.00329160185358	-0.000558877402865	0.0038692100017	-0.00401623986499	0.00425218034616	-0.00326832202357	-0.000503010689053	4.21331039367e-05	0.000880742144899	-0.00260348836217	-0.00822772805367	-0.00244585291209	-0.00120541543408	-0.00283033481063	0.00564450933356	0.00679682798014	0.0054954778368	0.00727478414235	0.007548528274	0.00833711890377	0.00463947245393	0.00986740329156	0.00370125934004	0.00270353403978	0.00420655416456	-0.0029935574786	0.00601932399604	0.00178024512267	0.00376781970167	-0.000890329072691	0.011600441296	0.0074936043672	-0.0145655463209	-0.0161252530923	-0.00769929892641	-0.000132100411958	-0.00356133120195	-0.0122273374762	-0.00474307985687	-0.000684176524169	7.15557204089e-06	0.000813481140217	0.00677607576286	-0.00893833735101	0.00374298811231	-0.00399893146596	0.000589696528176	-0.00656396937698	-0.0101795867152	0.00450036255828	-0.00140779121794	-0.0178857452183	-0.0075675572017	-0.00387243327898	-0.00332260867052	0.0013692364876	-0.00782449312048	0.00822760952111	-0.0145984370059	-0.00654625213565	-0.00272926918701	0.00554348496771	-0.0014958237682	0.00575183086807	-0.00470234510276	-0.00461126264357	-0.00409032376693	0.000391801790168	-0.00726620374722	-0.0101477656905	-0.00837939538245	-0.00199907407425	-0.00329031588522	0.00373320540508	0.00400179698467	-0.0136566501874	-0.0121954534252	-0.00348832273674	0.00275379621294	-0.0104053937248	-0.0109863061073	-0.00341150777056	-0.00147612999827	-0.00678255474624	-0.00277301238658	-0.00276164056109
K562_act_chr22	0.00119002853347	-0.00347000079976	-0.0114534425822	-0.000777391333526	0.00833274824812	0.0125409121476	-0.00288287585757	0.0010816476083	-0.00600193961635	-0.00855516913092	-0.0059141928708	-0.000127395024417	-0.00112124120969	-0.00104015130279	-0.00471341211471	-0.00336774767963	0.00179822782708	0.000900998217089	-0.00288748032996	0.0081712244556	-0.00727960160805	-0.00639994452883	-0.000842001034112	0.0063015940409	-0.00541433512107	-0.00306055279621	-0.000204768367526	0.00154625993001	0.00156450042408	-0.00262554894723	0.00444216758695	0.00431147775224	-0.00473146631	0.00597096957604	-0.00424285615641	-0.00701904240606	0.00228212128731	0.00651805985143	0.00559936457738	-0.00532716043321	-0.00182597903141	0.00566754021296	-0.000552171186876	-0.014820999946	-0.00224419429095	-0.00799255072259	-0.00772485600358	0.00307400919036	-0.000796998091817	0.00361703572084	-0.00437748364679	0.00434792995673	-0.00363568529839	-0.000746699328838	0.000751753849308	0.00117155735206	-0.00322238052633	-0.0105676323469	-0.00256691037815	-0.00145680129804	-0.00269323796204	0.00486549225215	0.00722769625177	0.00473425399745	0.00869439055458	0.00931847466104	0.00842460510221	0.00355250682625	0.00858030754033	0.00395718517588	0.00217949353627	0.00275971497384	-0.00564767450635	0.00456476601688	0.0021353385363	0.0048353074046	-0.00103175546179	0.0135194786202	0.0076001149555	-0.0145623856756	-0.0154637225969	-0.00760785670111	-0.000222633260048	-0.00345035068354	-0.0135154035961	-0.0054018798127	-0.00181900222581	-0.000368106957993	-0.00109327161249	0.00611167780028	-0.0091733570981	0.00453823934637	-0.00314153394794	-0.00113149729424	-0.0075047712804	-0.00883427649223	0.00337581352741	-0.000806463693443	-0.0167897676708	-0.0104605003085	-0.00439536450476	-0.00371706712093	0.00161098869764	-0.00742938700812	0.0105572291081	-0.0144847000001	-0.00628880445734	-0.00106476593635	0.00498025076605	-0.00247769496341	0.00438751457239	-0.00533495332334	-0.00371384095226	-0.00446636019546	0.0002282891496	-0.00777864211152	-0.0109186077377	-0.00709892555921	-0.00103737788715	-0.00500197875967	0.00423526903701	0.00436650806285	-0.0142938126763	-0.013003529652	-0.00314409092845	0.00198128532618	-0.0106540637953	-0.0108979681632	-0.00324883589778	-0.0004492650444	-0.00342938235548	-0.00228079597314	-0.00170209051762
K562_act_chr3	0.00285658340305	-0.00477434769337	-0.0127345120707	-0.000196229860175	0.0081652370469	0.00844561131139	-0.0041237730455	-0.00407984985035	-0.00659579809961	-0.0107857870689	-0.00479914625079	-0.000101349255112	-0.000598143227695	-0.000899777231488	-0.00572324965097	-0.00152512766069	0.00215400430044	0.00250731360861	-0.00157678498059	0.00610911281054	-0.00752671865538	-0.006860029973	-0.00188563737556	0.00351598590056	-0.00339864696562	-0.00272508061047	0.00173679516454	-0.00119033524141	0.00253114510742	-0.000761962057709	0.00566475618459	0.00435519834154	-0.00744736286018	0.00477082035381	-0.00444718592003	-0.00631322195255	0.00245821772081	0.00463061523713	0.00319510056083	-0.00215127739656	-0.00188475136543	0.00533010102656	7.48289398076e-05	-0.0128576499499	-0.000974592985338	-0.00853740641519	-0.00544381615317	0.00381514116188	-0.00105500133073	0.000519057429792	-0.00462427735086	0.00400372766371	-0.00152532446694	-0.00227387976478	0.000307254300618	0.0024296261157	-0.00336078371909	-0.0103845974285	-0.00392127185032	-0.00116680930398	-0.00216949127437	0.00504726021683	0.00915723164736	0.00645117222333	0.00815670201312	0.00823235117523	0.00661694091891	0.00567043428651	0.00947392365549	0.00317757634961	0.00239461885295	0.00389213316979	-0.00494391970645	0.00782411590624	0.00209710507619	0.00273083194853	-0.00180873118362	0.00982299136823	0.00724192075063	-0.0134043052726	-0.0170804837173	-0.00767360629233	-0.00108657666228	-0.00409012535855	-0.0119444268304	-0.00568687075062	-0.000630771707679	-0.00114860757213	0.00107512938574	0.00633864978819	-0.00881710713827	0.00422533530584	-0.00204417592471	-6.7194766807e-05	-0.00481968523043	-0.00786022501969	0.00364818580945	-0.00142961358973	-0.0172617676977	-0.0045370568183	-0.00435362694152	-0.00399083427465	4.24248597383e-05	-0.00660666216132	0.00810654422297	-0.0133317453053	-0.00711417371996	-0.00158241033855	0.00562684052981	-0.000125337908826	0.00584655717803	-0.00418218997784	-0.00526692006557	-0.00448287453798	-0.00135432046554	-0.00852686017157	-0.0101079049175	-0.00747967974653	-0.00516173328757	-0.00125526688351	0.00562432710364	0.00531944777233	-0.0126375754756	-0.0110299592125	-0.00298730991888	0.00475936380821	-0.00909482090351	-0.0103589850095	-0.00527350547886	-0.00281200829518	-0.00425813475751	-0.00206386376883	0.00143204525614
K562_act_chr4	0.000188736389953	-0.00347147087882	-0.0132440236329	-0.000585257604775	0.00781593523013	0.0115770965139	-0.000893669095558	-0.000157842738206	-0.00672598844054	-0.00821997179783	-0.00574897847967	0.000100647206478	-0.000845921544279	-0.000880864374186	-0.00501403513627	-0.00237864727239	0.00266676472665	0.00338181264394	-0.0031998415837	0.00564128893915	-0.00736971169721	-0.00816515459181	5.21918709165e-05	0.00576000149069	-0.00428439995591	-0.0011706841495	0.0034039664644	0.00200331561109	0.000946159989967	-4.89015478447e-05	0.00441661444866	0.00179948138997	-0.00568144186963	0.00638608090065	-0.00520561346491	-0.00803629308643	0.0010404147573	0.00698693740434	0.00488189234992	-0.00332814652766	-0.00156515658964	0.00361083266959	-0.00222244271242	-0.0143286748205	-0.000741037753238	-0.00786019019564	-0.00634814594999	0.0029995804467	-0.00191963758257	0.00325396539137	-0.00474002796949	0.00296205056086	-0.00293181645302	5.24036122759e-05	-0.000434496875904	0.0014919306177	-0.00296255756436	-0.00871682221221	-0.00317015227692	-0.00135575765532	-0.00470325846146	0.00519728447981	0.00601300412487	0.00341255442119	0.00649150476149	0.00813482519741	0.00759786734598	0.00553567170105	0.00716511190209	0.00371454719466	0.00362130019125	0.00418868134614	-0.0031070152541	0.00502043708091	0.000987560488737	0.00451254461629	-7.56590224056e-05	0.010390150793	0.00681291179823	-0.0159329564266	-0.0161619009609	-0.00835653638857	-0.00171801751929	-0.00296596871753	-0.0125320758214	-0.00634076181716	-0.000325295201065	-0.000670629955614	-0.00227972832805	0.00519490640049	-0.00846998746327	0.00372175973852	-0.00431543368585	-0.000424084876901	-0.0038294049396	-0.00901315824389	0.00373633317407	-0.00161806374866	-0.0155206048982	-0.00665108727554	-0.00488533021829	-0.00264681810014	0.00369269983861	-0.0080211490408	0.0113804680842	-0.0143962813916	-0.00589341614822	-0.00320144964502	0.00510564885516	-0.000377408980922	0.00494767758062	-0.00541306390534	-0.00509870577685	-0.00448243782858	0.000954870679712	-0.006027013852	-0.0100550009375	-0.00731857218719	-0.00132898426445	-0.00192122086263	0.00449385789167	0.00331123621284	-0.014695866837	-0.0109542634956	-0.00204810211693	0.00387319587998	-0.00959376223719	-0.00930262514637	-0.0026732110599	-0.00186227325503	-0.00362676233125	-0.00131226980759	-0.00211988583373
K562_act_chr5	0.000745001758171	-0.00349070635715	-0.0131391498947	-0.00107978486817	0.00783936244229	0.0113444477885	-0.00259906990176	1.3733465331e-05	-0.00742682659399	-0.00661828618559	-0.0061365324347	0.00133043844676	0.00060207968077	-0.00306752299343	-0.00691561130017	-0.00376499002008	0.00173842201861	0.0036350108861	-0.00350519212497	0.0087670996479	-0.0053822849246	-0.00854466798494	-0.00101257494711	0.00410348209591	-0.00619032095071	-0.00300268247266	-0.000303054638459	0.000230052052927	0.00093278314598	-0.00144616017	0.00537026818749	0.00481249577541	-0.00567333179467	0.00695191291565	-0.00528022146789	-0.00737166942912	-0.00017402570509	0.00642468265111	0.00455278170032	-0.00434396958037	-0.00219312092329	0.00471208538749	-0.00185668504035	-0.0156998350183	-0.0016785342577	-0.00993961476037	-0.00565882784951	0.00419041073923	0.000568765337906	0.0038993791034	-0.00305259157791	0.00402763813834	-0.00448850508941	0.00100603716635	0.000410945577105	-0.00135631572279	-0.00223005394918	-0.00883037059329	-0.000681271022254	-0.00202797150623	-0.00259839744734	0.00709776664923	0.0054015594372	0.00391067340553	0.00669991741779	0.00733697507903	0.00828958904721	0.00491127861733	0.0081414315072	0.00307187355873	0.00277157093203	0.00482138537407	-0.00437050875334	0.00371099628262	0.00157204257818	0.00421104576539	-0.00244547447844	0.0110005049504	0.00745328327855	-0.0149097917912	-0.0152868072848	-0.00936447446998	-0.00176604667159	-0.0030941846455	-0.0130408851682	-0.00520294106421	-0.00070400807181	0.000473979140943	0.000531248748101	0.00592232364865	-0.00868197614205	0.00201743669284	-0.00400401952115	-9.22166255721e-05	-0.0059117954503	-0.00877062142706	0.00454160004978	3.82764369058e-05	-0.0172165963448	-0.00666357994309	-0.00290380127292	-0.00213341741394	0.00179659786364	-0.00839683688657	0.00806285913977	-0.0139932588543	-0.00562730844133	-0.00109398514389	0.00442507869675	-0.00170849339265	0.00507949246799	-0.0046764422387	-0.00416864132847	-0.00164071022351	0.00181107516029	-0.00781003851048	-0.00988723932983	-0.00823579265269	-0.00169569063219	-0.002995689583	0.00456391801763	0.00542444184799	-0.0117024721419	-0.0101932021371	-0.00378917588585	0.00388565604622	-0.00990026965756	-0.0100963436027	-0.00142214074009	0.000120031433996	-0.00583012230436	-0.00302571101958	-0.00133313811673
K562_act_chr6	0.00233269132793	-0.00406734700964	-0.0122540592708	-0.000388050412203	0.0060151479255	0.0114929174024	-0.00186265690267	-0.000611825406806	-0.00708652703482	-0.00736794000633	-0.00432772281726	-0.000470195683276	-0.00140105118038	-0.000601153555692	-0.00487197422831	-0.00426172952783	0.00276498797146	0.00115916633468	-0.00131007756593	0.00702767070508	-0.00658949806318	-0.00658116997051	-0.00073806773771	0.00270133978835	-0.00573531143936	-0.0024764474137	0.00166211335732	-0.000600442574722	-0.000844889466352	-0.000932965732893	0.0034173267605	0.00293242808396	-0.00386297594506	0.00776327780139	-0.00403559435991	-0.0057835825867	0.00376597346357	0.00684593196207	0.00441572400523	-0.00241641378169	-0.00140933848973	0.00566486623846	-0.000443611034178	-0.0116140847623	-0.000630121863268	-0.00736647397065	-0.00541600612743	0.00227049127233	-0.00161867788099	0.00320809316597	-0.00448291464512	0.0047633902244	-0.00545722619417	-0.00239326452119	-0.00196328748747	0.00213457041387	-0.00262670448103	-0.00694314818468	-0.00219044177784	-0.000129763119048	-0.00445697723224	0.00530024106773	0.00538513722919	0.00533561326362	0.00674223830167	0.00781773097937	0.0102926767743	0.00524584162768	0.00811394179074	0.00266719793027	0.00232034548627	0.00256272085194	-0.00590410202981	0.00581559358301	0.00325050536147	0.00465829793412	0.000468685685178	0.0115971116139	0.00732327424567	-0.0143463862229	-0.0149956537123	-0.00652827653532	0.000501750383337	-0.00259818507387	-0.0125142813789	-0.00270465426132	-0.000701485076201	-0.0012690232865	-0.000748020452851	0.0052285026173	-0.00671400827436	0.00253445950424	-0.00472718199474	0.00116730521712	-0.00667672793718	-0.0107808734249	0.00463888749977	-0.000293349447587	-0.0166917005659	-0.00937177193951	-0.00273561375535	-0.0043381138969	-0.000237606818637	-0.00902687252295	0.00915662293281	-0.0169075896351	-0.00638934663509	-0.00119462999234	0.0069662916935	-0.00258161792104	0.00264523519675	-0.00460530555299	-0.00340420860918	-0.00391308906219	-0.000156722098093	-0.00734695633455	-0.00929102312637	-0.00752431717421	-0.00362237113334	-0.00287704473902	0.00251094243148	0.00362088038638	-0.0135057583263	-0.0109811399455	-0.00271967330026	0.00410251235938	-0.0088606764547	-0.00942269508626	-0.0025104850245	-0.000819568601686	-0.00382850675988	-0.00398780889347	-0.00240870966414
K562_act_chr7	0.000657248252289	-0.00276365295461	-0.0109284959006	-0.003184681111	0.00683430162586	0.0121490656483	-0.00461465841235	0.00160489241517	-0.00830012854166	-0.00764156829186	-0.00452497428332	0.000292156519279	0.000679057912071	0.000480781653486	-0.00808561085058	-0.00146487099617	0.00327630292933	0.00266261672828	-0.0029588421613	0.00536870355138	-0.00611939904991	-0.00681581036015	-0.000732306186319	0.0024088652473	-0.00508510412244	-0.00430501264965	-0.00086162245499	0.000343393977308	0.00210030787251	-0.00280123714288	0.00384096676263	0.00185495046026	-0.00614092550438	0.00528596602572	-0.00577740328482	-0.00850165931109	0.000464132794582	0.00710631177036	0.00665216142116	-0.00387448205923	-0.00119664286	0.00426753708625	-0.00206347399274	-0.015177910992	-0.000268657030069	-0.00792960217765	-0.00546159491724	0.0014184627977	-0.00232862345703	0.00381943931694	-0.00341697799517	0.00290000784181	-0.00491381217329	-0.000650678729209	-9.49762474879e-05	0.000487650127534	-0.00246017370522	-0.00759690469798	-0.00354880200715	-0.000381040427378	-0.00501150873859	0.00586049768935	0.00633213975102	0.00278137024601	0.00687793386	0.00595007335198	0.0070377316519	0.0068934568741	0.0102588899675	0.0032718151635	0.00129633666064	0.0020331487787	-0.00401870774798	0.00418655285751	0.00355211430245	0.00436918253472	-0.000954968877192	0.0113724301941	0.00672177532584	-0.0123522126379	-0.0128656025857	-0.00540164561745	-0.000677958296102	-0.00461146711587	-0.00941973141615	-0.00507110610887	0.000879408833726	0.00106384307378	-0.000940599555073	0.00468209547358	-0.00967239512408	0.00310187419994	-0.00546226671535	0.000231040383256	-0.00600557903359	-0.00676961315411	0.00224472190459	0.000992412825979	-0.0137771486939	-0.0084150314719	-0.0044529528458	-0.00251533980689	0.00124318922567	-0.00859752741172	0.00876513119914	-0.0130585834451	-0.0039829901264	-0.00122775204991	0.00633735232372	-0.00190260798297	0.00560147717353	-0.00500052899259	-0.00424694746635	-0.0027754212137	0.000982867922875	-0.00833203969409	-0.0102735862526	-0.00786230186348	-0.00184820408091	-0.0030753470646	0.00382593653264	0.00515060921485	-0.0127027870646	-0.00961472658062	-0.00387852810508	0.00172367547582	-0.0106036602638	-0.00955203326094	-0.000643711352792	-0.00249399489737	-0.00415007920296	-0.000396008195481	-0.0033453811641
K562_act_chr8	0.00261227858243	-0.00226534382073	-0.0132805639271	-0.00255203152263	0.00549438472965	0.0117789269025	-0.00212809158155	0.000733948074435	-0.00909147360951	-0.00787598037565	-0.00495708938055	0.00162325528434	0.000481859808859	0.000690017325987	-0.00520858762971	-0.00460772963341	0.00284073515284	0.0019321392638	-0.000868867201353	0.00727060473704	-0.00619886089435	-0.00696778995602	0.000110193274904	0.00673052754748	-0.0054212936557	-0.00292832478082	0.000246208869103	-0.000456272692332	0.0017295527749	-8.54776309022e-05	0.00271950939866	0.00142899589011	-0.00530389092236	0.00726208927403	-0.00459089471783	-0.00731628599501	0.00443744308415	0.00620868943696	0.00543864558673	-0.00473260792505	-0.00262109318496	0.00447237565839	-0.00181050012313	-0.0135392827905	-0.000213548348962	-0.00841022230438	-0.00711697371297	0.00168588167642	-0.00116227594576	0.00560615026336	-0.00354501209129	0.00403550758308	-0.00373928579192	-0.00209600685012	-0.000583561936382	0.000707450365227	-0.0028759110943	-0.0077290176576	-0.00186626018043	-0.000991263230833	-0.00584138127635	0.004276687746	0.00510491615745	0.00317006547034	0.00646443709774	0.0070089834055	0.00600668857444	0.00474256250482	0.00891954920412	0.00518188974502	0.00287307695856	0.00464961691019	-0.00437992005787	0.00567720378026	0.00236955534819	0.00258793581796	-0.00150106413212	0.0113917659035	0.00856265502264	-0.0146737424485	-0.0136435042625	-0.00671466254144	-0.0018183807317	-0.00310265579315	-0.0119597773998	-0.00434283373882	-0.000129476360163	-0.00082476771207	0.00258450177467	0.00701433438563	-0.0102797975741	0.00322822372842	-0.00336546825771	0.00052190127611	-0.00755789801352	-0.00969136269921	0.00495308120048	-0.000574976839579	-0.0169416888006	-0.00736766285844	-0.00450796604533	-0.003463602993	0.000199165549547	-0.00764119922045	0.0104701331259	-0.0155303765292	-0.00558861861394	-0.00355100017743	0.00575660651869	-0.00164349888684	0.00623656662468	-0.0041438370605	-0.00643229470229	-0.00389370544668	0.00111765645604	-0.00917188216352	-0.0114413917537	-0.00876073681902	-0.00119735628594	-0.0028360940266	0.00329228541991	0.0039812579897	-0.0134855902268	-0.0137093543508	-0.00317206397098	0.00287420999534	-0.010221661414	-0.00896128503722	-0.0029771525293	-0.000981551292141	-0.00337463933487	-0.00206153209939	-0.00285789824815
